Fewer grizzly bears dying in Yellowstone area (The Arizona Republic),http://news.feedzilla.com/en_us/stories/science/406921912?client_source=api&format=json,"BILLINGS, Mont. (AP) -- Fewer threatened grizzly bears are being killed in and
around Yellowstone National Park, and scientists said their numbers appear to
be holding stable as officials consider lifting protections for the
animals....

"
Getting Lost In the Scientific Woods Is Good For You,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/2sDt8ZR_0Ks/story01.htm,"StartsWithABang writes: Wandering into the woods unprepared and without a plan sounds like a terrible idea. But if you're interested in scientific exploration at the frontiers, confronting the unknown with whatever you happen to have at your disposal, you have to take that risk. You have to be willing to take those steps. And you have to be okay with putting your best ideas out there &mdash; for all to see &mdash; knowing full well that you might get the entire thing wrong. Sometimes, that's indeed what happens. Some of the most revered and famous scientific minds in history confronted the great mysteries of nature, and came away having done nothing but set us back many years by leading the field down a blind alley. But other times, the greatest leaps forward in our understanding occur as a result. The article shares some notable examples, and explains why this is vital for scientific progress.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Getting+Lost+In+the+Scientific+Woods+Is+Good+For+You%3A+http%3A%2F%2Fbit.ly%2F1pXms7D""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fscience.slashdot.org%2Fstory%2F14%2F10%2F29%2F0140241%2Fgetting-lost-in-the-scientific-woods-is-good-for-you%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://science.slashdot.org/story/14/10/29/0140241/getting-lost-in-the-scientific-woods-is-good-for-you?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://science.slashdot.org/story/14/10/29/0140241/getting-lost-in-the-scientific-woods-is-good-for-you?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5890993&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3ff0bff5/sc/36/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211596994088/u/49/f/647410/c/35028/s/3ff0bff5/sc/36/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596994088/u/49/f/647410/c/35028/s/3ff0bff5/sc/36/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211596994088/u/49/f/647410/c/35028/s/3ff0bff5/sc/36/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596994088/u/49/f/647410/c/35028/s/3ff0bff5/sc/36/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211596994088/u/49/f/647410/c/35028/s/3ff0bff5/sc/36/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596994088/u/49/f/647410/c/35028/s/3ff0bff5/sc/36/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211596994088/u/49/f/647410/c/35028/s/3ff0bff5/sc/36/a2.htm""><img src=""http://da.feedsportal.com/r/211596994088/u/49/f/647410/c/35028/s/3ff0bff5/sc/36/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211596994088/u/49/f/647410/c/35028/s/3ff0bff5/sc/36/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/2sDt8ZR_0Ks"" height=""1"" width=""1""/>"
Giant tortoises gain a foothold on a Galapagos Island (Biologynews),http://news.feedzilla.com/en_us/stories/science/406746586?client_source=api&format=json,"A population of endangered giant tortoises, which once dwindled to just over a
dozen, has recovered on the Galapagos island of Española, a finding described
as ""a true story of success and hope in conservation"" by the lead author of a
study published today (Oct. 28).

"
Google Developing a Pill To Detect Cancer,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/SuHD1Pi5btE/story01.htm,"An anonymous reader writes: The Google X research lab has unveiled a new project: developing a pill capable of detecting cancer, imminent heart attacks, and other diseases. According to the article, ""the company is fashioning nanoparticles&mdash;particles about one billionth of a meter in width&mdash;that combine a magnetic material with antibodies or proteins that can attach to and detect other molecules inside the body."" When a person ingests the pill, these particles interact with the particular markers for a given disease. Since they're magnetic, they can then be guided back to a particular spot where they can be scanned to determine if any interactions took place. Google X's head of life sciences, Andrew Conrad, said, ""What we are trying to do is change medicine from reactive and transactional to proactive and preventative. Nanoparticles... give you the ability to explore the body at a molecular and cellular level.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Google+Developing+a+Pill+To+Detect+Cancer%3A+http%3A%2F%2Fbit.ly%2F1oX4UO2""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fscience.slashdot.org%2Fstory%2F14%2F10%2F28%2F213224%2Fgoogle-developing-a-pill-to-detect-cancer%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://science.slashdot.org/story/14/10/28/213224/google-developing-a-pill-to-detect-cancer?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://science.slashdot.org/story/14/10/28/213224/google-developing-a-pill-to-detect-cancer?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5889963&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3fecbbc1/sc/21/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211596956378/u/49/f/647410/c/35028/s/3fecbbc1/sc/21/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596956378/u/49/f/647410/c/35028/s/3fecbbc1/sc/21/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211596956378/u/49/f/647410/c/35028/s/3fecbbc1/sc/21/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596956378/u/49/f/647410/c/35028/s/3fecbbc1/sc/21/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211596956378/u/49/f/647410/c/35028/s/3fecbbc1/sc/21/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596956378/u/49/f/647410/c/35028/s/3fecbbc1/sc/21/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211596956378/u/49/f/647410/c/35028/s/3fecbbc1/sc/21/a2.htm""><img src=""http://da.feedsportal.com/r/211596956378/u/49/f/647410/c/35028/s/3fecbbc1/sc/21/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211596956378/u/49/f/647410/c/35028/s/3fecbbc1/sc/21/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/SuHD1Pi5btE"" height=""1"" width=""1""/>"
Hackers Breach White House Network,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/PRRIEbX9Mi8/story01.htm,"wiredmikey writes: The White House's unclassified computer network was recently breached by intruders, a U.S. official said Tuesday. While the White House has not said so, The Washington Post reported that the Russian government was thought to be behind the act. Several recent reports have linked Russia to cyber attacks, including a report from FireEye on Tuesday that linked Russia back to an espionage campaign dating back to 2007. Earlier this month, iSight Partners revealed that a threat group allegedly linked with the Russian government had been leveraging a Microsoft Windows zero-day vulnerability to target NATO, the European Union, and various private energy and telecommunications organizations in Europe. The group has been dubbed the ""Sandworm Team"" and it has been using weaponized PowerPoint files in its recent attacks. Trend Micro believes the Sandworm team also has their eyes set on compromising SCADA-based systems.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Hackers+Breach+White+House+Network%3A+http%3A%2F%2Fbit.ly%2F1FVz3CC""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fyro.slashdot.org%2Fstory%2F14%2F10%2F29%2F1457219%2Fhackers-breach-white-house-network%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://yro.slashdot.org/story/14/10/29/1457219/hackers-breach-white-house-network?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://yro.slashdot.org/story/14/10/29/1457219/hackers-breach-white-house-network?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5895555&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3ff3eb3f/sc/1/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211596978382/u/49/f/647410/c/35028/s/3ff3eb3f/sc/1/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596978382/u/49/f/647410/c/35028/s/3ff3eb3f/sc/1/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211596978382/u/49/f/647410/c/35028/s/3ff3eb3f/sc/1/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596978382/u/49/f/647410/c/35028/s/3ff3eb3f/sc/1/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211596978382/u/49/f/647410/c/35028/s/3ff3eb3f/sc/1/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596978382/u/49/f/647410/c/35028/s/3ff3eb3f/sc/1/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211596978382/u/49/f/647410/c/35028/s/3ff3eb3f/sc/1/a2.htm""><img src=""http://da.feedsportal.com/r/211596978382/u/49/f/647410/c/35028/s/3ff3eb3f/sc/1/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211596978382/u/49/f/647410/c/35028/s/3ff3eb3f/sc/1/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/PRRIEbX9Mi8"" height=""1"" width=""1""/>"
Help a Journalist With An NFC Chip Implant Violate His Own Privacy and Security,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/KYcLH359hnU/story01.htm,"An anonymous reader writes: His wife thinks he's crazy, but this guy got an NFC chip implanted in his arm, where it will stay for at least a year. He's inviting everyone to come up with uses for it. Especially ones that violate his privacy and security. There must be something better to do than getting into the office or unlocking your work PC. He says, ""The chip we are using is the xNTi, an NFC type 2 NTAG216, which is about the size of a grain of rice and is manufactured by the Dutch semiconductor company NXP, maker of the NFC chip for the new iPhone. It is a glass transponder with an operating frequency of 13.56MHz, developed for mass-market applications such as retail, gaming and consumer electronics. ... The chip's storage capacity is pretty limited, the UID (unique identifier) is 7 bytes, while the read/write memory is 888 bytes. It can be secured with a 32-bit password and can be overwritten about 100,000 times, by which point the memory will be quite worn. Data transmission takes place at a baud rate of 106 kbit/s and the chip is readable up to 10 centimeters, though it is possible to boost that distance.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Help+a+Journalist+With+An+NFC+Chip+Implant+Violate+His+Own+Privacy+and+Security%3A+http%3A%2F%2Fbit.ly%2F1oYuaDR""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fyro.slashdot.org%2Fstory%2F14%2F10%2F29%2F005243%2Fhelp-a-journalist-with-an-nfc-chip-implant-violate-his-own-privacy-and-security%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://yro.slashdot.org/story/14/10/29/005243/help-a-journalist-with-an-nfc-chip-implant-violate-his-own-privacy-and-security?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://yro.slashdot.org/story/14/10/29/005243/help-a-journalist-with-an-nfc-chip-implant-violate-his-own-privacy-and-security?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5890635&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3feea34d/sc/36/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211596984847/u/49/f/647410/c/35028/s/3feea34d/sc/36/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596984847/u/49/f/647410/c/35028/s/3feea34d/sc/36/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211596984847/u/49/f/647410/c/35028/s/3feea34d/sc/36/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596984847/u/49/f/647410/c/35028/s/3feea34d/sc/36/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211596984847/u/49/f/647410/c/35028/s/3feea34d/sc/36/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596984847/u/49/f/647410/c/35028/s/3feea34d/sc/36/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211596984847/u/49/f/647410/c/35028/s/3feea34d/sc/36/a2.htm""><img src=""http://da.feedsportal.com/r/211596984847/u/49/f/647410/c/35028/s/3feea34d/sc/36/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211596984847/u/49/f/647410/c/35028/s/3feea34d/sc/36/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/KYcLH359hnU"" height=""1"" width=""1""/>"
Ken Ham's Ark Torpedoed With Charges of Religious Discrimination,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/i8CD2daQPkU/story01.htm,"McGruber writes: Back on February 4, ""Science Guy"" Bill Nye debated Creationist Kenneth Alfred ""Ken"" Ham. That high-profile debate helped boost support for Ham's $73 million ""Ark Encounter"" project, allowing Ham to announce on February 25 that a municipal bond offering had raised enough money to begin construction. Nye said he was ""heartbroken and sickened for the Commonwealth of Kentucky"" after learning that the project would move forward. Nye said the ark would eventually draw more attention to the beliefs of Ham's ministry, which preaches that the Bible's creation story is a true account, and as a result, ""voters and taxpayers in Kentucky will eventually see that this is not in their best interest."" In July, the Kentucky Tourism Development Finance Authority unanimously approved $18.25 million worth of tax incentives to keep the ark park afloat. The funds are from a state program that allows eligible tourism attractions a rebate of as much as 25 percent of the investment in the project. Since then, the Ark Park's employment application has became public: ""Nestled among the requirements for all job applicants were three troubling obligatory documents: 'Salvation testimony,' 'Creation belief statement,' and a 'Confirmation of your agreement with the AiG statement of faith.' (AiG is Answers in Genesis, Ham's ministry and Ark Encounter's parent company.)"" That caused the Kentucky Tourism, Arts and Heritage Cabinet to halt its issuance of tax incentives for the ark park. Bob Stewart, secretary of the cabinet, wrote to Ham that ""the Commonwealth does not provide incentives to any company that discriminates on the basis of religion and we will not make any exception for Ark Encounter, LLC."" Before funding could proceed, Stewart explained, ""the Commonwealth must have the express written assurance from Ark Encounter, LLC that it will not discriminate in any way on the basis of religion in hiring."" The ark park has not yet sunk. It is ""still pending before the authority"" and a date has not yet been set for the meeting where final approval will be considered.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Ken+Ham's+Ark+Torpedoed+With+Charges+of+Religious+Discrimination%3A+http%3A%2F%2Fbit.ly%2F1xBph2r""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fnews.slashdot.org%2Fstory%2F14%2F10%2F28%2F2038217%2Fken-hams-ark-torpedoed-with-charges-of-religious-discrimination%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://news.slashdot.org/story/14/10/28/2038217/ken-hams-ark-torpedoed-with-charges-of-religious-discrimination?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://news.slashdot.org/story/14/10/28/2038217/ken-hams-ark-torpedoed-with-charges-of-religious-discrimination?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5889837&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3fecb370/sc/36/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211596955339/u/49/f/647410/c/35028/s/3fecb370/sc/36/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596955339/u/49/f/647410/c/35028/s/3fecb370/sc/36/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211596955339/u/49/f/647410/c/35028/s/3fecb370/sc/36/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596955339/u/49/f/647410/c/35028/s/3fecb370/sc/36/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211596955339/u/49/f/647410/c/35028/s/3fecb370/sc/36/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596955339/u/49/f/647410/c/35028/s/3fecb370/sc/36/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211596955339/u/49/f/647410/c/35028/s/3fecb370/sc/36/a2.htm""><img src=""http://da.feedsportal.com/r/211596955339/u/49/f/647410/c/35028/s/3fecb370/sc/36/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211596955339/u/49/f/647410/c/35028/s/3fecb370/sc/36/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/i8CD2daQPkU"" height=""1"" width=""1""/>"
Killing The Deadly Enterovirus On Surfaces: ProKure Safely Kills Dangerous Pathogens in Seconds (24-7 Pressrelease),http://news.feedzilla.com/en_us/stories/science/406797475?client_source=api&format=json,"ProKure V is a powerful disinfectant recommended by the CDC, to use on viruses
such as common cold and flu, and even EV-D68 and Ebola.

"
Largest Sunspot In a Quarter Century Spews Flares,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/EgViqlxvfWw/story01.htm,"schwit1 writes: The largest sunspot seen in about a quarter century has produced another powerful X-class flare today, the sixth in less than a week. ""This was the sixth X-class solar flare from NOAA 2192, a record for the number of X-class flares generated by a single group so far this solar cycle. It was also the fourth X-class flare since last Friday, continuing a period of intense flaring activity. This sunspot group has grown again a bit, and maintains its magnetic complexity. A degradation of the HF radio-communication was observed over South-America, the Caribbean, and West-Africa."" The last sentence is referring to some radio communications blackouts that have occurred in these areas because of the flares.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Largest+Sunspot+In+a+Quarter+Century+Spews+Flares%3A+http%3A%2F%2Fbit.ly%2F100vYzM""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fscience.slashdot.org%2Fstory%2F14%2F10%2F29%2F0319206%2Flargest-sunspot-in-a-quarter-century-spews-flares%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://science.slashdot.org/story/14/10/29/0319206/largest-sunspot-in-a-quarter-century-spews-flares?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://science.slashdot.org/story/14/10/29/0319206/largest-sunspot-in-a-quarter-century-spews-flares?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5891333&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3feefdf6/sc/1/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211596965357/u/49/f/647410/c/35028/s/3feefdf6/sc/1/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596965357/u/49/f/647410/c/35028/s/3feefdf6/sc/1/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211596965357/u/49/f/647410/c/35028/s/3feefdf6/sc/1/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596965357/u/49/f/647410/c/35028/s/3feefdf6/sc/1/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211596965357/u/49/f/647410/c/35028/s/3feefdf6/sc/1/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596965357/u/49/f/647410/c/35028/s/3feefdf6/sc/1/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211596965357/u/49/f/647410/c/35028/s/3feefdf6/sc/1/a2.htm""><img src=""http://da.feedsportal.com/r/211596965357/u/49/f/647410/c/35028/s/3feefdf6/sc/1/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211596965357/u/49/f/647410/c/35028/s/3feefdf6/sc/1/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/EgViqlxvfWw"" height=""1"" width=""1""/>"
Location of Spilled Oil From 2010 Deepwater Horizon Event Found,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/fos-vvJZ34E/story01.htm,"Chipmunk100 writes: A study published in the journal Proceedings of the National Academy of Sciences (abstract) claims to have identified the location of two million barrels of submerged oil thought to be trapped in the deep ocean following the 2010 Deepwater Horizon spill. By analyzing data from more than 3,000 samples collected at 534 locations over 12 expeditions, they identified a 1,250-square-mile patch of the deep sea floor upon which 2 to 16 percent of the discharged oil was deposited. The fallout of oil to the sea floor created thin deposits most intensive to the southwest of the Macondo well. The oil was most concentrated within the top half inch of the sea floor and was patchy even at the scale of a few feet.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Location+of+Spilled+Oil+From+2010+Deepwater+Horizon+Event+Found%3A+http%3A%2F%2Fbit.ly%2F1teSf7D""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fnews.slashdot.org%2Fstory%2F14%2F10%2F28%2F2127223%2Flocation-of-spilled-oil-from-2010-deepwater-horizon-event-found%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://news.slashdot.org/story/14/10/28/2127223/location-of-spilled-oil-from-2010-deepwater-horizon-event-found?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://news.slashdot.org/story/14/10/28/2127223/location-of-spilled-oil-from-2010-deepwater-horizon-event-found?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5890085&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/3fece65f/sc/1/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211596978414/u/49/f/647410/c/35028/s/3fece65f/sc/1/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596978414/u/49/f/647410/c/35028/s/3fece65f/sc/1/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211596978414/u/49/f/647410/c/35028/s/3fece65f/sc/1/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596978414/u/49/f/647410/c/35028/s/3fece65f/sc/1/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211596978414/u/49/f/647410/c/35028/s/3fece65f/sc/1/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211596978414/u/49/f/647410/c/35028/s/3fece65f/sc/1/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211596978414/u/49/f/647410/c/35028/s/3fece65f/sc/1/a2.htm""><img src=""http://da.feedsportal.com/r/211596978414/u/49/f/647410/c/35028/s/3fece65f/sc/1/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211596978414/u/49/f/647410/c/35028/s/3fece65f/sc/1/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/fos-vvJZ34E"" height=""1"" width=""1""/>"
NYPD scanning the sky for new terrorism threat (CBS News),http://news.feedzilla.com/en_us/stories/science/406840569?client_source=api&format=json,"13 years after Sept. 11, police are consulting with the military, has members
of its counterterrorism unit working to help prevent new type of attack

"
